matrix_version,route_id,provider,offering,adapter_id,protocol,capability,support,action,requires_explicit_degradation,limitations,evidence_digest,code_paths,test_evidence
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.sigv4.responses,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,responses,usage_reporting,compatible,transformed,false,,sha256:3489ba9d1448c342e34bafac330c1e597555225ae3199949c69e46b794f86cf5,provider/bedrockmantle | internal/protocol/openairesponses,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.sigv4.responses,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,responses,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:3489ba9d1448c342e34bafac330c1e597555225ae3199949c69e46b794f86cf5,provider/bedrockmantle | internal/protocol/openairesponses,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-mantle.us-east-1.sigv4.responses,aws.bedrock-mantle,aws.bedrock-mantle.payg,aws-bedrock-mantle,responses,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:3489ba9d1448c342e34bafac330c1e597555225ae3199949c69e46b794f86cf5,provider/bedrockmantle | internal/protocol/openairesponses,tests/bedrockmantle
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,function_error_result,compatible,transformed,false,,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,parallel_tool_calling,partial,degraded,true,support is selected by the concrete Bedrock model,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,reasoning,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,reasoning_summary,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,streaming,compatible,transformed,false,,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,structured_output,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,text_generation,compatible,transformed,false,,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,tool_calling,compatible,transformed,false,,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,usage_reporting,compatible,transformed,false,,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:029a947a8c4d3bfcde3aff493291e54bf957c7788197db7f2ce168130269bb22,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,function_error_result,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,parallel_tool_calling,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,reasoning,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,reasoning_summary,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,streaming,partial,degraded,true,provider-native chunks remain native events,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,structured_output,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,text_generation,partial,degraded,true,provider-native JSON remains in RawPayload,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,tool_calling,unsupported,rejected,false,InvokeModel raw mode does not infer portable tool semantics,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,usage_reporting,unsupported,rejected,false,response shape is model-specific and is not normalized in raw mode,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.bearer.bedrock_invoke_model,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_invoke_model,vision_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:1973cd1a0c612ad377c6686056d04b31a4ad93d2698db917f53951dc57166113,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,audio_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,background_execution,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,batch,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,file_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,function_error_result,compatible,transformed,false,,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,hosted_tools,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,parallel_tool_calling,partial,degraded,true,support is selected by the concrete Bedrock model,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,prompt_caching,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,provider_continuation,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,realtime,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,reasoning,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,reasoning_summary,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,server_state,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,streaming,compatible,transformed,false,,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,structured_output,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,text_generation,compatible,transformed,false,,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,tool_calling,compatible,transformed,false,,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,usage_reporting,compatible,transformed,false,,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
praxis.model-invoker.semantic-matrix/v1candidate,aws.bedrock-runtime.us-east-1.sigv4.bedrock_converse,aws.bedrock-runtime,aws.bedrock-runtime.payg,aws-bedrock-runtime,bedrock_converse,video_input,unsupported,rejected,false,outside the currently implemented offline semantic slice,sha256:755cec12f5af28d70442b8d87f4aa8983f7821787604b1cd1eb832cec81b72b0,provider/bedrockruntime | internal/protocol/bedrock,tests/bedrockruntime | tests/protocol/bedrock
